,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Day,Month,TotalTime,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,dep_timezone_Morning,dep_timezone_Afternoon,dep_timezone_Evening,arrival_timezone_Morning,arrival_timezone_Afternoon,arrival_timezone_Evening,Additional_Info_1 short layover,Additional_Info_2 long layover,Additional_Info_business class,Additional_Info_change airports,Additional_Info_in-flight meal not included,Additional_Info_no check-in baggage included,Additional_Info_red-eye flight
2600,0,4851,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,3.1666666666666665,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2601,2,15187,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,12.666666666666666,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2602,0,3419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,2.9166666666666665,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2603,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2604,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,26.916666666666668,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2605,0,3419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,2.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,2,10861,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,23.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2607,1,7074,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,4,4.916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2608,2,11542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,29.666666666666668,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2609,1,6968,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,4,5.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2610,0,5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2611,1,7927,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,6,26.333333333333332,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2612,1,13044,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,13.333333333333334,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2613,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,13.5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2614,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,2.4166666666666665,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2615,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,6,2.5833333333333335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2616,0,4319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,4,2.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2617,1,16079,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,21.166666666666668,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2618,1,54826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,6.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2619,1,12351,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,8.083333333333334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2620,1,13067,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,26.166666666666668,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2621,1,13817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,12.75,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2622,0,3625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,5,2.9166666666666665,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2623,3,18293,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,3,29.583333333333332,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2624,0,5613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,2.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2625,1,11038,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,26.083333333333332,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2626,0,4077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2627,1,6883,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,3,13.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2628,0,19508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.75,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2629,1,8714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,14.416666666666666,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2630,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2.5833333333333335,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2631,1,15078,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,7.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2632,0,4807,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,4,2.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2633,3,21829,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,3,9.416666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2634,0,5403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24,3,2.6666666666666665,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2635,1,26890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9.166666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2636,1,7335,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,8.25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2637,2,9412,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,10.833333333333334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2638,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,11.416666666666666,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2639,0,4990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,2.9166666666666665,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2640,2,16704,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,29.333333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2641,2,7711,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,37.333333333333336,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2642,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,10.916666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2643,1,6007,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,24,6,8.166666666666666,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2644,2,12219,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2645,0,3898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2.75,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2646,1,11467,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,29.083333333333332,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2647,2,12534,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,12.083333333333334,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2648,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,9.833333333333334,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2649,0,4377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,3,2.8333333333333335,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2650,0,11982,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,9,6,2.3333333333333335,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2651,0,4423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,6,2.8333333333333335,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2652,1,17234,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,9.166666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2653,1,8295,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,15.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2654,2,15864,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,38.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2655,0,3398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,5,2.8333333333333335,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2656,1,7198,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2657,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2658,2,13014,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,22.916666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,1,6528,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,24.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2660,2,13292,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,27.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2661,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,23.833333333333332,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2662,2,11071,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,23.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2663,0,4174,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,4,2.5833333333333335,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2664,1,11299,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,3,14.833333333333334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2665,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,16.833333333333332,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2666,1,13439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,27.416666666666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2667,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2.5833333333333335,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2668,2,11642,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,20.166666666666668,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2669,0,3419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,6,2.8333333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,2,6103,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,5.583333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2671,2,13033,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,18.333333333333332,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2672,2,11245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,7.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2673,1,10056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2674,1,10539,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,18.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2675,0,5277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,3,2.3333333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2676,1,11936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,13.25,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2677,2,13014,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,22.916666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,1,8820,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,27.333333333333332,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2679,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,21.583333333333332,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2680,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,27.583333333333332,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2681,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,6,1.4166666666666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2682,1,7438,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,21.916666666666668,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2683,0,4148,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,3,2.8333333333333335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2684,0,3597,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27,5,2.3333333333333335,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2685,1,5192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,15.916666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2686,1,16736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,12.333333333333334,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2687,1,7933,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,8.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2688,1,8879,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,11.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2689,0,5000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,5,3.25,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2690,1,8137,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,5,16.083333333333332,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2691,2,22096,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,26.333333333333332,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2692,0,4273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,3,2.8333333333333335,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2693,1,35185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6.083333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2694,1,4226,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,4,3.6666666666666665,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2695,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,7.916666666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2696,0,2754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,6,1.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2697,1,6301,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,5.583333333333333,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2698,2,13222,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,28.333333333333332,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2699,1,12898,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,19.083333333333332,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2700,1,12127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,13.833333333333334,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2701,1,13067,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,25.666666666666668,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2702,2,9920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,27.666666666666668,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2703,0,4239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2.9166666666666665,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2704,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,21.166666666666668,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2705,1,6218,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,5.416666666666667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2706,0,7295,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2.3333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2707,1,7408,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,7.666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2708,1,13994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,8.416666666666666,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2709,0,5224,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,2.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2710,0,4391,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,3,1.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2711,2,14109,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,19.416666666666668,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2712,0,4885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,4,2.8333333333333335,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2713,0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2714,1,12524,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,24,6,6.583333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2715,1,6017,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,16.583333333333332,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2716,2,10441,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,21.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2717,0,3625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2.9166666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2718,3,15586,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,38.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2719,1,7199,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,11.25,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2720,2,12273,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,22.083333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,1,7530,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,6.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2722,0,5678,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,5,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2723,2,11753,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,20.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2724,0,1965,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,5,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2725,1,10208,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,6.666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2726,1,5054,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,5.083333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2727,1,14871,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,7.083333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2728,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,11.916666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2729,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15,6,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2730,1,10661,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,14.833333333333334,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2731,1,9794,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,5,8.666666666666666,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2732,1,13067,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,27.166666666666668,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2733,0,7298,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,3,2.3333333333333335,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2734,0,7648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.9166666666666665,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2735,2,10676,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,9.833333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2736,0,6961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,2.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2737,1,6979,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,14.083333333333334,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2738,1,13587,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,5,12.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2739,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,9.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2740,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,2.8333333333333335,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2741,1,6838,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,11.75,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2742,1,6542,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,4,6.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2743,1,12239,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,11.916666666666666,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2744,1,14388,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,12.166666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
